Organisation Name,Effective Date,Property ID,Property Type,Property Name,Property Name/Address (Where no UPRN),Street Number,Street,Town / Post Town,Postcode,Ward,Geo X (Easting),Geo Y (Northing),Tenure Type,Vacant,Holding Type,Building Size - GIA (M2),Site Area (Hectares),Occupied by Council / Direct Service Property,Purpose / Asset Category
"Bristol, City of",25/01/2016,10660,Store/Depot/Warehouse,Unit 8 Fourth Way,Unit 8 Fourth Way Avonmouth Trading Estate Avonmouth Bristol BS11 8DW,,Fourth Way,Bristol,BS11 8DW,Avonmouth,353132,178297,Freehold,,Building,,1.842037,,Investment Properties
"Bristol, City of",25/01/2016,5367,Land-Housing Non-Council Development,Roshni Ghar East - Flats 1-26,Roshni Ghar East - Flats 1-26 Woodborough Street Easton Bristol Bs5,19,Woodborough Street,Bristol,BS5 0JA,Lawrence Hill,360612,174236,Freehold,,Building,,0.067767,,Land and Buildings
"Bristol, City of",25/01/2016,8007,Sports Building/Hall/Facility,Clubhouse / Changing Rooms,Clubhouse / Changing Rooms Shirehampton Recreation Ground Penpole Lane Bristol BS11 0EA,,Penpole Lane,Bristol,BS11 0EA,Avonmouth,353771,177109,Freehold,,Building,,0.01168,,Land and Buildings
"Bristol, City of",25/01/2016,3853,Shop/Kiosk,86-88 Broadmead,86-88 Broadmead Broadmead Bristol BS1 3DW,86,Broadmead,Bristol,BS1 3DW,Cabot,358959,173267,Freehold,,Building,,0.041,,Investment Properties
"Bristol, City of",25/01/2016,3804,House Service Occupancy,South Bristol Cemetery Lodge,South Bristol Cemetery Lodge 28 Bridgwater Road Bedminster Down Bristol BS13 7AS,28,Bridgwater Road,Bristol,BS13 7AS,Bishopsworth,356753,169727,Freehold,,Building,151,0.24682,Yes,Land and Buildings
"Bristol, City of",25/01/2016,10960,Day Centre,St Pauls Settlement,St Pauls Settlement 72-80 City Road St Pauls Bristol BS2 8UH,74,City Road,Bristol,BS2 8UH,Ashley,359335,173981,Freehold,,Building,1235.9,0.086356,Yes,Land and Buildings
"Bristol, City of",25/01/2016,8930,Land-Car/Lorry Park,Hereford Street Public Car Park,Hereford Street Public Car Park Hereford Street Bedminster Bristol BS3 4NA,,Hereford Street,Bristol,BS3 4NA,Southville,358651,171422,Mixed Title,,Land,,0.210779,Yes,Land and Buildings
"Bristol, City of",25/01/2016,3497,Museum,Long Cross - Remains Of Roman Villa,Long Cross - Remains Of Roman Villa Lawrence Weston Bristol BS11 0LP,,Long Cross,Bristol,BS11 0LP,Avonmouth,353396,177554,Freehold,,Building,149,0.0819,Yes,Heritage Assets
"Bristol, City of",25/01/2016,10634,Store/Depot/Warehouse,Avonmouth Way / Second Way - Warehouse Premises,Avonmouth Way / Second Way - Warehouse Premises Avonmouth Trading Estate Avonmouth Bristol BS11 8DD,,Avonmouth Way,Bristol,BS11 8DD,Avonmouth,352602,178326,Freehold,,Building,,0.7779,,Investment Properties
"Bristol, City of",25/01/2016,10596,Store/Depot/Warehouse,3 Willway Street,3 Willway Street Bedminster Bristol Bs3 4bg,3,Willway Street,Bristol,BS3 4BG,Southville,359040,171778,Freehold,,Building,,0.1005,,Investment Properties
"Bristol, City of",25/01/2016,7237,Offices,35 King Street,35 King Street City Centre Bristol BS1 4DZ,35,King Street,Bristol,BS1 4DZ,Cabot,358775,172724,Freehold,,Building,,0.018,,Investment Properties
"Bristol, City of",25/01/2016,8446,Offices,Symes House Housing Office,Symes House Housing Office Peterson Square Hartcliffe Bristol BS13 0EE,,Peterson Square,Bristol,BS13 0EE,Whitchurch Park,358432,167456,Freehold,,Building,1160.1,0.081501,Yes,Land and Buildings
"Bristol, City of",25/01/2016,7880,Offices,Bristol Registrars Office,Bristol Registrars Office Old Council House Corn Street City Centre Bristol BS1 1HT,,Corn Street,Bristol,BS1 1JG,Cabot,358867,173053,Freehold,,Building,2062,0.0934,Yes,Land and Buildings
"Bristol, City of",25/01/2016,4425,Land-Garden,Shirehampton Road - Land At Rear Of 181,Shirehampton Road - Land At Rear Of 181 Shirehampton Road Sea Mills Bristol,181,Shirehampton Road,Bristol,BS9 2EQ,Kingsweston,354819,176896,Freehold,,Land,,0.0213,,Land and Buildings
"Bristol, City of",25/01/2016,8317,Shop/Kiosk,131 St Georges Road,131 St Georges Road City Centre Bristol BS1 5UW,131,St Georges Road,Bristol,BS1 5UW,Cabot,357893,172616,Freehold Reversion,,Building,,0.008906,,Investment Properties
"Bristol, City of",25/01/2016,8322,Shop/Kiosk,139 St Georges Road - Second Floor,139 St Georges Road - Second Floor City Centre Bristol BS1 5UW,139,St Georges Road,Bristol,BS1 5UW,Cabot,357879,172625,Freehold,,Building,,0.006069,,Investment Properties
"Bristol, City of",25/01/2016,7673,Public Conveniences,Victoria Park Public Conveniences,Victoria Park Public Conveniences Park Lodge Somerset Terrace Bristol BS3 4LL,,Somerset Terrace,Bristol,BS3 4LL,Windmill Hill,359102,171394,Freehold,,Building,30.8,0.004472,Yes,Land and Buildings
"Bristol, City of",25/01/2016,7645,Land-Playingfield/Playground/Sports,Bristol Croquet Club,Bristol Croquet Club Cedar Park Stoke Bishop Bristol BS9 1BW,,Cedar Park,Bristol,BS9 1BW,Stoke Bishop,355695,176287,Freehold,,Land,,0.442998,,Investment Properties
"Bristol, City of",25/01/2016,117743,Church/Religious Building,Arnos Vale Cemeterty - Non Conformist Chapel,Arnos Vale Cemeterty - Non Conformist Chapel Bath Road Brislington Bristol BS4 3EW,,Bath Road,Bristol,BS4 3EW,Knowle,360807,171540,Freehold,,Building,,0.012753,Yes,Land and Buildings
"Bristol, City of",25/01/2016,117745,Church/Religious Building,Anglican Chapel,Anglican Chapel Arnos Vale Cemetery Bath Road Brislington Bristol BS4 3EW,,Bath Road,Bristol,BS4 3EW,Knowle,360850,171490,Freehold,,Building,,0.017249,Yes,Land and Buildings
"Bristol, City of",25/01/2016,117749,Offices,West Lodge,West Lodge Arnos Vale Cemetery Bath Road Brislington Bristol BS4 3EW,,Bath Road,Bristol,BS4 3EW,Knowle,360823,171636,Freehold,,Building,,0.008069,Yes,Land and Buildings
"Bristol, City of",25/01/2016,10497,Store/Depot/Warehouse,Western Drive - Premises At,Western Drive - Premises At Hengrove Bristol BS14 0AF,,Western Drive,Bristol,BS14 0AF,Hengrove,359559,169050,Flying Freehold,,Building,,1.015701,,Investment Properties
"Bristol, City of",25/01/2016,10470,Store/Depot/Warehouse,Avonside Trading Estate - Unit 8 (Unit 1),Avonside Trading Estate - Unit 8 (Unit 1) Avonside Road St Annes Bristol BS2 0UQ,,Avonside Road,Bristol,BS2 0UQ,Lawrence Hill,361358,172513,Freehold,,Building,,0.7751,,Investment Properties
"Bristol, City of",25/01/2016,10481,Store/Depot/Warehouse,Unit 5 Chapel Court,Unit 5 Chapel Court Chapel Street St Philips Marsh Bristol BS2 0UL,,Chapel Street,Bristol,BS2 0UL,Lawrence Hill,360270,172293,Freehold,,Building,,0,,Investment Properties
"Bristol, City of",25/01/2016,10605,Store/Depot/Warehouse,85-93 Whitehouse Lane,85-93 Whitehouse Lane Bedminster Bristol BS3 4DN,89,Whitehouse Lane,Bristol,BS3 4DN,Southville,358846,171501,Freehold,,Building,,0.034979,,Investment Properties
"Bristol, City of",25/01/2016,10557,Petrol Station/Garage-Commercial,Unit A 22A Emery Road,Unit A 22A Emery Road Brislington Bristol BS4 5PF,22,Emery Road,Bristol,BS4 5PF,Brislington East,362653,170532,Freehold,,Building,,0.086429,,Investment Properties
"Bristol, City of",25/01/2016,10514,Land-Industrial,807 Bath Road,807 Bath Road Brislington Bristol BS4 5NL,807,Bath Road,Bristol,BS4 5NL,Brislington East,362349,170360,Freehold,,Land,,0.146628,,Investment Properties
"Bristol, City of",25/01/2016,6583,Shop/Kiosk,2 Jacobs Wells Road,2 Jacobs Wells Road Clifton Bristol BS8 1EA,2,Jacobs Wells Road,Bristol,BS8 1EA,Cabot,357874,172633,Freehold,,Building,,0.00603,,Investment Properties
"Bristol, City of",25/01/2016,5170,Store/Depot/Warehouse,Muller Road Bus Depot,Muller Road Bus Depot Muller Road Horfield Bristol BS7 9ND,,Muller Road,Bristol,BS7 9ND,Lockleaze,359945,176086,Freehold,,Building,,1.142686,,Investment Properties
"Bristol, City of",25/01/2016,5190,Land-Retail/Commercial,24 West Street,24 West Street Bedminster Bristol BS3 3LG,24,West Street,Bristol,BS3 3LG,Bedminster,358268,171346,Freehold,,Land,,0.009706,,Investment Properties
"Bristol, City of",25/01/2016,5057,Hotel/Guest House,Holiday Inns Crowne Plaza ,Holiday Inns Crowne Plaza  98 Victoria Street Temple Bristol BS1 6HY,,Victoria Street,Bristol,BS1 6HY,Lawrence Hill,359372,172589,Freehold Reversion,,Building,,0.291797,,Investment Properties
"Bristol, City of",25/01/2016,127498,Primary School,Brunel Field Primary School,Brunel Field Primary School Arthur Milton Street Bristol BS7 9JT,,College Road,Bristol,BS7 9JT,,359601,175635,Freehold,,Building,2267,1.151295,Yes,Land and Buildings
"Bristol, City of",25/01/2016,116421,Offices,Elgar House,Elgar House Southmead Hospital Southmead Road Southmead Bristol BS10 5NB,,Southmead Road,Bristol,BS10 5NB,Horfield,359021,177801,Informal Agreement,,Building,,0.259171,Yes,Land and Buildings
"Bristol, City of",25/01/2016,116054,Offices,Bristol Royal Infirmary,Bristol Royal Infirmary Upper Maudlin Street Bristol BS2 8HW,,Marlborough Street,Bristol,BS1 3NU,Cabot,358696,173538,Informal Agreement,,Building,,0.000313,Yes,Land and Buildings
"Bristol, City of",25/01/2016,10619,Store/Depot/Warehouse,Unit 2 Avonmouth Way,Unit 2 Avonmouth Way Avonmouth Trading Estate Avonmouth Bristol BS11 9YA,,Avonmouth Way,Bristol,BS11 8DE,Avonmouth,352572,178486,Freehold,,Building,,0.936885,,Investment Properties
"Bristol, City of",25/01/2016,10244,Retail Warehouse,Unit 18 Avon Valley Business Park,Unit 18 Avon Valley Business Park Chapel Way Bristol BS4 4EU,,Chapel Way,Bristol,BS4 4EU,Brislington East,362170,172633,Freehold,,Building,,0.010213,,Investment Properties
"Bristol, City of",25/01/2016,7394,Shop/Kiosk,11 Nelson Parage - Ground Floor Shop,11 Nelson Parage - Ground Floor Shop Bedminster Bristol BS3 4JA,11,Nelson Parade,Bristol,BS3 4JA,Southville,358892,171931,Freehold,,Building,,0.0086,,Investment Properties
"Bristol, City of",25/01/2016,7450,Shop/Kiosk,27-29 College Green,27-29 College Green City Centre Bristol BS1 5SF,26,College Green,Bristol,BS1 5TB,Cabot,358371,172847,Freehold,,Building,,0.028826,,Investment Properties
"Bristol, City of",25/01/2016,9124,House/Houses,Ecohome,Ecohome Smeaton Road Bristol BS1 6XN,,Smeaton Road,Bristol,BS1 6XN,Cabot,356866,172175,Freehold,,Building,140.2,0.0371,Yes,Land and Buildings
"Bristol, City of",25/01/2016,9095,Shop/Kiosk,St James Barton 1-5 And The Horsefair 33-47,St James Barton 1-5 And The Horsefair 33-47 Broadmead Bristol BS1 3JL,33,The Horsefair,Bristol,BS1 3JE,Cabot,359107,173466,Freehold Reversion,,Building,,0.3851,,Investment Properties
"Bristol, City of",25/01/2016,7683,Offices,Broad Street House,Broad Street House 5 - 8 Broad Street City Centre Bristol BS1 2HW,5,Broad Street,Bristol,BS1 2HW,Cabot,358846,173071,Freehold,,Building,,0.03515,,Investment Properties
"Bristol, City of",25/01/2016,7740,Offices,Prudential Buildings,Prudential Buildings Wine Street City Centre Bristol BS1 2 PJ,,Wine Street,Bristol,BS1 2PH,Cabot,358939,173107,Freehold Reversion,,Building,,0.1654,,Investment Properties
"Bristol, City of",25/01/2016,116123,Offices,Avonmead Ward,Avonmead Ward Southmead Hospital Southmead Road Bristol BS10 5NB,,Southmead Road,Bristol,BS10 5NB,Horfield,358934,177759,Informal Agreement,,Building,,0.101063,Yes,Land and Buildings
"Bristol, City of",25/01/2016,3823,Shop/Kiosk,12-14 Broadmead,12-14 Broadmead Broadmead Bristol BS1 3HH,12,Broadmead,Bristol,BS1 3HH,Cabot,359283,173426,Freehold,,Building,,0.0373,,Investment Properties
"Bristol, City of",25/01/2016,3757,Land-Car/Lorry Park,Stoke View Public Car Park,Stoke View Public Car Park Stoke View Road Fishponds Bristol BS16 3AE,,Stoke View Road,Bristol,BS16 3AE,Eastville,362709,175532,Freehold,,Land,,0.1411,Yes,Land and Buildings
"Bristol, City of",25/01/2016,3888,Store/Depot/Warehouse,Avon View Cemetery - Depot,Avon View Cemetery - Depot Beaufort Road St George Bristol,,Beaufort Road,Bristol,BS5 8ZZ,St George West,362055,173285,Freehold,,Building,,0.043358,Yes,Land and Buildings
"Bristol, City of",25/01/2016,10307,Store/Depot/Warehouse,24 Vale Lane,24 Vale Lane Bedminster Bristol BS3 5RU,,Vale Lane,Bristol,BS3 5RU,Bishopsworth,358005,169937,Freehold,,Building,,0.159657,,Investment Properties
"Bristol, City of",25/01/2016,3839,Shop/Kiosk,57 Broadmead,57 Broadmead Broadmead Bristol Bs1 3ea,57,Broadmead,Bristol,BS1 3EA,Cabot,359140,173322,Freehold Reversion,,Building,,0.0148,,Investment Properties
"Bristol, City of",25/01/2016,3845,Shop/Kiosk,75 Broadmead,75 Broadmead Broadmead Bristol BS1 3DX,75,Broadmead,Bristol,BS1 3DX,Cabot,359094,173297,Freehold,,Building,,0.0229,,Investment Properties
"Bristol, City of",25/01/2016,3621,Shop/Kiosk,53-55 The Horsefair,53-55 The Horsefair Broadmead Bristol BS1 3JP,53,The Horsefair,Bristol,BS1 3JP,Cabot,359151,173491,Freehold,,Building,,0.0261,,Investment Properties
"Bristol, City of",25/01/2016,6155,Community Centre/Facilities,The Inkworks,The Inkworks 20-22 Hepburn Road St Pauls Bristol BS2 8UD,20,Hepburn Road,Bristol,BS2 8UD,Ashley,359205,174019,Freehold,,Building,798,0.118811,,Land and Buildings
"Bristol, City of",25/01/2016,7222,Offices,6 King Street And 46 Queen Charlotte Street,6 King Street And 46 Queen Charlotte Street City Centre Bristol BS1 4EQ,6,King Street,Bristol,BS1 4EQ,Cabot,358852,172710,Freehold,,Building,,0.0172,,Investment Properties
"Bristol, City of",25/01/2016,325,House/Houses,Fairfield School House,,,,,BS7 ,Lockleaze,,,Freehold,Vacant,Building,,0.0549,Yes,Land and Buildings
"Bristol, City of",25/01/2016,7227,Public House,King Street Warehouse,King Street Warehouse 13-15 King Street City Centre Bristol BS1 4EF,13,King Street,Bristol,BS1 4EF,Cabot,358798,172695,Freehold,,Building,,0.0529,,Investment Properties
"Bristol, City of",25/01/2016,3616,Shop/Kiosk,38-40 The Horsefair,38-40 The Horsefair Broadmead Bristol BS1 3JE,38,The Horsefair,Bristol,BS1 3JE,Cabot,359090,173410,Freehold,,Building,,0.0203,,Investment Properties
"Bristol, City of",25/01/2016,8056,Offices,Dockmasters Office,Dockmasters Office Underfall Yard Cumberland Road Bristol BS1 6XG,,Cumberland Road,Bristol,BS1 6XG,Cabot,357205,172091,Freehold,,Building,,0.030673,Yes,Land and Buildings
"Bristol, City of",25/01/2016,10242,Retail Warehouse,Unit 16 Avon Valley Business Park,Unit 16 Avon Valley Business Park Chapel Way Bristol BS4 4EU,,Chapel Way,Bristol,BS4 4EU,Brislington East,362176,172656,Freehold,,Building,,0.008376,,Investment Properties
"Bristol, City of",25/01/2016,3830,Shop/Kiosk,"26-30, 34-36  Broadmead","26-30, 34-36  Broadmead 50-72 The Horsefair 72-78 Merchant Street Broadmead Bristol BS1 3HA",28,Broadmead,Bristol,BS1 3HA,Cabot,359220,173406,Freehold,,Building,,0.236776,,Investment Properties
"Bristol, City of",25/01/2016,3836,Shop/Kiosk,53 Broadmead And 33-35 Merchant Street,53 Broadmead And 33-35 Merchant Street Broadmead Bristol BS1 3EA,53,Broadmead,Bristol,BS1 3EA,Cabot,359146,173325,Freehold,,Building,,0.02,,Investment Properties
"Bristol, City of",25/01/2016,256,House Service Occupancy,Ashley Down Primary School House,Ashley Down Primary School House 9 Downend Road Ashley Down Bristol BS7 9PD,9,Downend Road,Bristol,BS7 9PD,,359516,176200,Freehold,,Building,101,0.015991,Yes,Land and Buildings
"Bristol, City of",25/01/2016,207,Primary School,Frome Vale Academy And Childrens Centre,Frome Vale Academy And Childrens Centre Frenchay Road Downend Bristol BS16 2QS,,Frenchay Road,Bristol,BS16 2QS,Frome Vale,364251,177051,Freehold,,Building,,3.594605,,Land and Buildings
"Bristol, City of",25/01/2016,1042,House Service Occupancy,Badocks Wood Primary School House,Badocks Wood Primary School House 115 Doncaster Road Southmead Bristol BS10 5PU,115,Doncaster Road,Bristol,BS10 5PU,Southmead,358039,178043,Freehold,,Building,67.1,0.033,Yes,Land and Buildings
"Bristol, City of",25/01/2016,947,Primary School,St Bernadettes RC VA Primary School,St Bernadettes RC VA Primary School Gladstone Road Bristol BS14 9LP,,Gladstone Road,Bristol,BS14 9LP,Hengrove,360876,168711,Education Acts Agt,,Building,1569.6,0.889216,Yes,Land and Buildings
"Bristol, City of",25/01/2016,961,House Service Occupancy,Burnbush Primary School House,,,,,BS14 ,Stockwood,,,Freehold,Vacant,Building,97.7,0.034398,Yes,Land and Buildings
"Bristol, City of",25/01/2016,1114,Childrens Centre,Bannerman Road Childrens Centre,Bannerman Road Childrens Centre Bannerman Road Community School Bannerman Road Easton Bristol BS5 0RR,,Bannerman Road,Bristol,BS5 0RR,Lawrence Hill,360815,174126,User Rights,,Building,723.4,0.290426,Yes,Land and Buildings
"Bristol, City of",25/01/2016,984,Primary School,Four Acres Academy,Four Acres Academy Four Acres Withywood Bristol BS13 8RB,,Four Acres,Bristol,BS13 8RB,,356434,167825,Freehold Reversion,,Building,2546,2.890296,,Land and Buildings
"Bristol, City of",25/01/2016,800,Primary School,West Town Lane Primary Academy,West Town Lane Primary Academy West Town Lane Brislington Bristol BS4 5DT,,West Town Lane,Bristol,BS4 5DT,Brislington West,361461,170109,Freehold,,Building,2420.36,2.450934,,Land and Buildings
"Bristol, City of",25/01/2016,651,Flat/Flats,St Mary Redcliffe And Temple CE VA School Flat,St Mary Redcliffe And Temple CE VA School Flat Somerset Square Redcliff Bristol BS1 6RT,,Somerset Square,Bristol,BS1 6RS,Lawrence Hill,359211,172104,Education Acts Agt,,Building,,0.013363,Yes,Land and Buildings
"Bristol, City of",25/01/2016,586,Store/Depot/Warehouse,Archives And Store,Archives And Store Ground Floor Beam Street Barton Hill Bristol BS5 9QY,,Beam Street,Bristol,BS5 9QY,Easton,361115,173056,Freehold,,Building,,0.104413,Yes,Land and Buildings
"Bristol, City of",25/01/2016,898,Day Centre,1B Amercombe Walk,1B Amercombe Walk Stockwood Bristol BS14 8AN,1,Amercombe Walk,Bristol,BS14 8AN,Stockwood,361624,169371,Freehold,,Building,226.5,0.0804,Yes,Surplus
"Bristol, City of",25/01/2016,861,Primary School,Oasis Academy Connaught,Oasis Academy Connaught Melvin Square Knowle Bristol BS4 1NH,,Melvin Square,Bristol,BS4 1AH,Filwood,359219,170002,Freehold,,Building,,1.865385,,Land and Buildings
"Bristol, City of",25/01/2016,818,House/Houses,Bedminster Down School House,Bedminster Down School House 7 Donald Road Bedminster Down Bristol BS13 7DG,7,Donald Road,Bristol,BS13 7DG,Bishopsworth,356898,169421,Freehold,,Building,,0.035656,,Land and Buildings
"Bristol, City of",25/01/2016,1128,Refuse Treatment Works,Former City Council Lighting Depot,Former City Council Lighting Depot Albert Road St Philips Marsh Bristol BS2 0XT,,Albert Road,Bristol,BS2 0XT,Lawrence Hill,360427,171843,Freehold,,Building,89.8,0.357222,,Land and Buildings
"Bristol, City of",25/01/2016,842,Rehabilitation Unit/ICC Service,South Bristol Intermediate Care Centre,South Bristol Intermediate Care Centre 30 Inns Court Green Knowle Bristol BS4 1TF,30,Inns Court Green,Bristol,BS4 1TF,Filwood,358774,169257,Freehold,,Building,1719,0.297961,Yes,Land and Buildings
"Bristol, City of",25/01/2016,158,Offices,Elmfield House,Elmfield House Sensory Support Service Greystoke Avenue Southmead Bristol BS10 6AY,,Greystoke Avenue,Bristol,BS10 6AY,Southmead,357576,177769,Freehold,,Building,1180.4,0.064147,Yes,Land and Buildings
"Bristol, City of",25/01/2016,127,House Service Occupancy,Avon Primary School House,Avon Primary School House Barracks Lane Shirehampton Bristol BS11 9NG,,Barracks Lane,Bristol,BS11 9NG,Avonmouth,352715,177695,Freehold,,Building,,0.038162,Yes,Land and Buildings
"Bristol, City of",25/01/2016,140,Secondary School,Oasis Academy Brightstowe PFI,Oasis Academy Brightstowe PFI Penpole Lane Shirehampton Bristol BS11 0EB,,Penpole Lane,Bristol,BS11 0EB,Avonmouth,353367,177140,Freehold,,Building,,4.745237,,Land and Buildings
"Bristol, City of",25/01/2016,79,House/Houses,St Bedes Catholic College School House,St Bedes Catholic College School House Lawrence Weston Road Lawrence Weston Bristol BS11 0ST,,Lawrence Weston Road,Bristol,BS11 0ST,Kingsweston,354556,178740,Freehold Reversion,,Building,,0.042525,,Land and Buildings
"Bristol, City of",25/01/2016,86,Training/Community/Further Education,Former Lawrence Weston Centre,,,,,BS11 ,Kingsweston,,,Freehold,Vacant,Building,,0.051486,,Surplus
"Bristol, City of",25/01/2016,632,Offices,3 Old Dock Cottages,3 Old Dock Cottages Merchants Road Hotwells Bristol BS1 6XL,,Avon Quay,Bristol,BS1 6XL,Cabot,357129,172259,Freehold,,Building,112,0.0063,,Land and Buildings
